,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
cell_85,5.0123,4.6252,3.9602,4.8746,10.6429,17.5708,17.0315,15.7986,27.7057,25.9093,21.0961,34.5012,50.6254,74.3656,96.3005,88.4239,36.3545,38.5710,22.3146,51.7623,44.0996,25.3929,56.3300,107.7708,33.2844,79.1741,52.0113,93.6308,55.1714,49.0506,148.9598,30.9507,74.3430,75.7828,136.9648,80.9782,132.2409,52.3068,20.1178,82.1634,84.6961,118.4285,24.1405,53.5368,4.5239,82.2315,149.8769,86.5175,105.7839,25.9990,81.3899,181.3980,47.4068,189.7408,32.7989,109.3817,110.9904,146.6416,112.0384,103.3634,51.2028,65.0032,65.4829,84.6482,70.6307,7.8422,29.9351,182.8213,80.5830,5.6274,190.8266,80.9491,106.5228,27.1949,100.0699,197.3521,114.7702,241.2195,22.9570,48.9818,140.1497,321.5099,123.5321,343.8746,94.3953,187.6373,105.1008,60.9269,112.6812,33.7108,172.9600,64.3864,110.9412,171.7307,222.7924,51.9487,131.3349,108.0718,64.8286,126.5179
cell_86,4.9552,4.5945,4.0894,4.7944,10.4668,17.6098,17.0157,15.9737,27.3954,25.6356,20.5913,33.6182,50.5822,73.8122,95.2201,88.2394,35.6962,38.0581,21.8058,51.7940,43.8220,25.2590,56.2048,107.0638,33.1456,78.4231,51.8454,93.5591,55.0554,48.6487,146.5828,30.4542,73.9898,74.5265,136.2638,79.7274,130.1737,51.8656,19.7280,81.5872,83.3434,117.5465,24.1582,53.0142,4.7341,81.3838,147.0702,84.8887,105.3185,25.8705,80.2405,178.3145,46.9689,187.7420,32.0691,108.8063,109.7473,143.7247,111.7017,103.0082,50.1908,63.8984,65.0415,83.8933,70.0394,8.0134,29.7813,180.1617,79.6081,5.5542,188.8158,79.7934,104.4223,27.0785,98.9375,195.1867,113.3218,237.7804,22.7158,48.3329,138.7093,319.1340,121.0675,339.2414,93.2572,186.0503,104.1070,60.3955,111.0924,33.3467,170.1391,64.1567,110.2661,169.9050,219.4552,52.0026,130.7212,107.4380,64.3005,125.8492
cell_87,4.6687,4.5903,3.9401,4.8378,10.4352,17.2525,16.9585,15.6418,27.3251,25.4250,20.8433,33.9866,49.8768,73.6773,94.8663,87.8915,35.4754,37.8489,22.1264,50.6810,43.5239,25.0256,55.2723,106.1604,32.6936,77.3505,51.2000,92.4176,54.5583,48.4009,146.5408,30.2657,73.2181,74.7229,134.8374,79.3826,129.5397,51.6538,19.6189,81.0818,82.5686,116.2075,24.0568,52.7810,4.4467,80.7074,146.5238,83.9417,103.7078,25.6905,79.8941,176.8393,46.6464,185.9666,31.7877,107.3991,108.4326,143.3346,109.9043,101.4548,50.1757,63.9592,64.0744,82.8909,69.0523,7.8750,29.4835,178.6479,78.8600,5.4421,186.1981,78.9552,103.8355,27.0129,97.7078,192.5655,112.2857,235.9148,22.2407,48.1881,136.3547,314.5020,120.6781,335.1219,92.3949,184.7290,102.9771,60.2855,110.1834,32.8284,168.5672,63.6389,109.0954,168.6464,217.7194,51.4174,129.1807,106.0829,64.0086,124.2287
cell_88,4.7953,4.2078,3.6673,4.5485,10.1821,17.1369,16.6171,15.4355,26.6514,25.0458,20.1585,33.3913,49.8967,73.0208,94.3487,87.1602,34.8074,37.2817,21.4375,50.9905,43.2001,24.5555,55.3862,105.7202,32.7260,77.2708,51.3447,91.7075,53.9065,48.2495,145.2670,30.2133,72.4822,73.7724,134.0390,78.6637,128.1177,51.2234,19.3776,80.8013,82.3919,115.7240,23.6708,51.9047,4.4091,80.4511,144.9577,83.8113,103.4638,25.4785,78.8091,175.0871,46.0409,184.1252,31.5413,107.0234,108.2348,141.6284,109.9464,101.1422,49.6232,63.2247,64.1948,82.2917,68.9288,7.6610,29.0743,177.2395,77.7529,5.5349,184.9516,78.5354,103.2933,26.6827,97.0748,190.8751,111.3898,233.3276,22.4254,47.7974,135.7291,312.1266,119.9436,332.7428,91.9201,183.2440,102.4034,59.7446,109.6998,32.6647,167.4464,63.1456,108.6522,166.5456,215.6803,51.4176,128.0875,105.5744,63.6038,123.6019
cell_89,4.7034,4.6430,3.7281,4.8982,9.6474,16.8419,16.5129,15.2547,26.6088,24.6575,19.8235,32.8037,48.4397,72.2829,93.1334,86.2139,34.4960,36.8512,21.4708,49.9085,42.3000,24.2998,54.3820,104.3001,32.1122,76.1637,49.9355,90.8674,53.3247,47.0249,143.8530,29.3038,72.0004,72.8512,132.9377,77.5785,126.8011,50.5710,19.0210,79.9498,81.4319,114.6723,23.3852,51.5985,4.4460,79.5670,143.6524,82.9590,102.3707,25.0473,78.0344,174.1702,45.8752,183.3488,30.7890,105.8980,106.8930,140.9597,107.9800,100.3050,48.8146,62.8429,63.4086,81.2309,68.0428,7.4714,29.0837,176.0473,77.4275,5.5097,183.3293,77.6172,102.4702,26.3722,96.0743,189.6015,110.3090,231.5858,22.0461,47.4762,133.8250,309.5394,119.0547,329.6591,90.8069,182.2914,100.8766,59.2139,108.0833,32.1800,166.2048,62.5827,107.5500,166.3041,214.0488,50.3651,126.9527,104.3897,62.7468,123.1174
cell_90,4.8475,4.3663,3.6323,4.6557,9.9895,16.6619,16.4256,14.9478,25.8725,24.3475,19.9993,32.2922,47.7930,71.0828,92.6837,84.3740,33.8321,36.4716,21.1724,49.7473,41.7342,24.2712,53.5194,103.3518,31.5261,75.2853,49.6802,89.8716,52.3457,46.5592,142.6212,29.9336,71.0491,72.0751,131.7166,76.7373,126.3512,50.0211,19.1541,78.6925,81.1636,112.6270,23.0569,50.9150,4.4525,78.4011,142.8173,82.4859,101.1781,24.9631,76.9286,172.1880,44.8813,180.1868,31.0420,103.8070,105.0350,139.2929,107.0242,98.7937,48.4434,61.4471,61.9973,80.1964,66.5911,7.5141,28.6045,174.4919,76.3624,5.2222,181.4131,77.2913,101.9608,26.0669,94.9875,187.5711,109.3045,229.7608,21.9182,46.8289,132.9277,306.5433,117.7420,327.4418,89.8619,180.1439,100.5061,58.3912,107.5203,31.8819,164.5243,61.5149,106.1768,163.8757,212.3974,49.6066,125.3490,102.6318,62.4738,120.8792
cell_91,4.8167,4.5790,3.8011,4.6085,9.8958,16.8791,16.3633,15.2411,25.8570,24.2206,19.7654,31.8719,47.5304,69.7313,90.8452,83.5814,33.7006,35.8313,20.8356,48.4592,41.2521,23.7111,52.7729,101.5728,31.6173,74.0286,49.2464,88.9304,51.6077,46.2968,140.8248,28.7754,70.1721,70.9511,129.7800,76.1813,124.7139,49.1985,18.4142,78.0379,79.9488,110.9971,23.3870,50.6779,4.3972,77.3897,141.3567,80.8855,99.9640,24.4249,76.5679,171.5547,44.3233,179.0415,30.5309,102.8822,104.1318,137.8194,105.1227,97.3722,47.5828,60.8429,61.1951,79.2292,66.8306,7.3713,28.1996,171.9647,74.9038,5.3308,179.4108,76.0398,99.7990,26.0738,93.9781,185.0456,107.7375,226.3562,21.9466,46.5267,131.7504,303.5298,115.6020,323.0693,88.5309,177.3112,98.9508,58.0297,106.0342,31.5774,162.7426,61.2290,103.7916,161.0102,208.9708,49.3525,124.4362,102.5395,61.6648,119.3892
cell_92,4.4374,4.2544,3.9316,4.6885,10.2228,16.7083,16.3463,15.0181,25.9929,24.2510,19.8465,32.2415,47.2073,69.9306,89.9001,82.8693,33.9693,35.8162,21.4423,48.0963,41.2292,23.9428,52.4427,100.7917,31.5042,73.6275,48.6851,87.2604,51.7433,45.8829,139.0522,28.9564,69.2711,70.2305,127.5866,75.3812,123.2426,49.1681,18.9140,76.5219,78.8831,110.0799,22.8230,49.7562,4.5251,77.0207,139.6794,80.7432,98.3622,24.5412,75.8836,168.7574,44.3942,176.8426,30.6816,102.2889,102.6384,136.5813,104.5897,96.9567,47.8289,61.1227,61.0584,79.1254,65.4374,7.4800,28.4243,169.8754,75.5047,5.7578,178.1008,75.1215,99.0589,25.7031,93.3896,184.4916,106.4051,224.6320,21.5354,46.0935,130.4891,301.4008,114.5119,319.8115,87.9590,174.6570,97.7573,57.3412,104.8480,31.5378,161.1973,60.3197,103.3126,159.2984,207.7894,48.7619,122.6550,101.0960,60.6136,117.8734
cell_93,4.5230,4.0670,3.4477,4.5060,9.7223,16.6460,16.2096,15.1671,25.9785,24.2745,19.5182,32.3842,47.6314,69.4896,89.9423,83.0105,33.8650,35.5505,20.7796,48.5980,41.5300,23.4975,52.9312,100.7785,31.2148,73.6173,49.6151,87.0029,51.9666,46.2510,137.9032,28.8034,69.2889,70.3108,127.7284,75.0724,121.5216,48.9301,18.4928,77.0892,78.2054,109.3313,22.5584,50.1511,4.1299,76.2233,137.8145,79.6076,98.8848,24.3508,75.3787,166.7195,44.4259,175.5165,30.3750,101.7730,102.5909,134.5360,104.4623,96.1020,47.3349,60.3184,62.0749,78.5194,65.9247,7.5879,28.0925,168.5067,73.9839,5.1651,176.0222,74.8143,97.9992,25.7315,92.7140,182.0436,106.4904,221.7318,21.6272,46.0933,129.5867,297.4443,113.8932,316.5446,87.1606,173.9155,97.4173,57.2920,103.9785,31.5406,158.6186,60.2872,103.4046,157.9061,204.8475,48.9858,121.7167,100.7516,60.7036,117.7142
cell_94,4.4968,4.2751,3.5248,4.3504,9.3869,16.3273,15.9365,14.5905,25.4693,23.7703,19.5866,31.9777,47.2748,69.7819,89.4401,82.6598,33.7464,35.7893,20.4745,48.3327,41.2730,23.5529,52.8447,99.9384,30.9331,73.7972,48.3337,86.7594,51.2150,45.9560,136.9038,28.6125,68.6418,70.3186,127.0321,74.5673,121.6742,48.7829,18.6096,76.0303,78.3145,109.5448,22.5559,49.5168,4.1353,76.1197,137.3641,79.5414,98.5336,24.3558,74.9871,165.9415,44.2059,174.7460,30.1731,101.5247,102.1930,134.7005,104.1604,96.0136,46.8516,60.8241,60.9552,77.9595,65.4902,7.0620,27.7537,167.8080,74.4356,5.0640,174.5291,74.6394,98.1025,25.5735,92.3518,180.8020,105.7138,221.0300,21.2556,45.8212,127.6754,295.3596,113.6979,314.0185,87.2570,173.2032,96.4999,56.7684,103.6794,31.1570,158.6968,59.6087,103.1343,158.2839,204.2909,48.5282,121.2833,99.5644,59.8920,118.1144
cell_95,4.1277,4.3037,3.4746,4.4932,9.4771,15.8845,15.5446,14.0848,25.0531,23.3326,18.8269,30.9994,46.2110,68.8786,88.8048,81.7146,32.6254,35.0143,20.1152,47.6695,40.2720,23.3232,51.4699,99.8775,30.7585,72.4979,47.3555,86.7492,50.4331,44.8190,136.8129,28.1821,68.2890,69.4258,127.1501,73.5657,120.4900,48.1866,17.8983,76.3117,76.9209,109.2800,22.4326,48.9935,4.3314,76.0870,136.6719,78.4846,97.8828,23.8978,73.9552,165.0944,43.1095,173.6766,29.8628,100.6149,101.6150,133.4033,103.1795,95.2470,46.4858,59.9139,59.9845,77.1117,64.7045,7.0459,27.7043,167.4356,73.5962,5.1568,173.9954,74.2376,97.3266,24.9346,91.2270,179.8182,105.1695,219.8551,20.9787,45.2563,127.0958,293.2991,113.2455,312.9296,85.8025,173.3446,96.2672,56.5872,102.5871,30.4921,157.3738,59.7683,102.8967,157.4884,202.4010,47.9580,120.8360,98.6235,60.1094,117.4980
cell_96,4.3772,3.9914,3.1430,4.0947,9.1315,15.7544,15.1781,14.1581,24.5151,23.0125,18.3017,30.2385,45.5773,67.5302,87.7008,80.6579,31.8859,34.0154,19.6669,46.6357,39.7709,22.7328,50.8639,98.3589,29.6923,71.1093,47.1207,85.3377,50.1245,43.9435,136.0731,27.9400,67.6994,68.2217,125.1844,72.9945,120.3836,47.5514,17.4203,74.9936,77.0958,107.4484,21.8166,48.4780,3.9647,74.6837,136.3526,78.3971,95.7464,23.1598,73.4636,164.3017,42.9427,170.9750,29.2847,99.0038,100.3982,133.1815,101.2847,93.5675,45.9583,58.2842,59.2829,76.1367,63.8233,6.8076,27.0260,166.6249,72.2185,4.9629,172.7871,73.2410,96.5728,24.5298,89.9885,178.7022,104.2618,218.3839,20.3071,44.2555,126.1933,291.4522,111.7460,310.9276,85.7236,171.8290,95.3847,55.6825,101.9727,29.4398,157.1104,58.6803,100.9814,155.3318,201.4071,47.2682,119.6007,98.1273,59.3993,114.8500
cell_97,4.1975,4.1213,3.4049,4.1978,8.9316,15.4420,14.8787,13.7912,24.3888,22.3988,18.4978,30.0773,44.8110,66.2246,86.1010,79.1382,31.7769,33.9268,19.2987,45.4063,38.9884,22.2517,49.5789,95.9136,29.1667,69.2062,45.8955,83.1750,48.5855,42.8878,133.2177,27.0876,66.1301,67.5154,123.0039,72.1246,118.3522,46.2055,17.3073,73.3815,75.2987,105.4084,21.5565,47.7469,4.2213,73.2387,133.6591,76.9953,93.9884,23.0944,72.4500,162.6528,41.7686,170.3441,28.7010,97.8379,98.8107,130.7722,99.8167,92.3225,44.9693,57.6121,57.5096,75.1320,63.1985,6.7173,26.5175,163.2586,71.5367,5.0723,171.4105,72.4441,95.2765,24.0937,89.2449,176.8527,102.0554,214.4465,20.3742,43.5154,125.5555,289.1061,110.2562,307.6223,84.1000,168.4151,93.9173,53.9712,100.1884,29.5602,154.9777,58.0735,98.9145,153.6731,198.3975,45.7323,117.4600,96.9853,58.2648,112.5059
cell_98,4.1967,3.8602,3.1773,4.3531,8.9094,15.3038,14.8447,13.5768,23.7779,22.1721,17.9978,29.4068,44.0273,65.4460,84.3686,77.6927,31.1586,33.3606,19.2822,45.4273,38.4415,22.2330,48.9896,95.0688,29.0669,68.8229,45.5483,81.7998,47.9659,42.5749,130.4426,26.9929,64.5214,65.8857,120.0970,70.6241,116.6664,45.6929,16.9492,72.0864,73.9918,104.4406,21.2915,46.4463,3.9197,71.5980,131.6969,75.3181,92.0886,22.8975,70.8802,159.4325,40.9930,166.6691,28.2365,96.0965,97.0134,128.6880,98.9657,90.7576,44.4255,56.2197,56.9028,74.2027,61.7569,6.7979,26.1880,160.7880,70.4548,5.1314,168.3035,70.6799,93.2840,23.6913,87.8719,173.9925,100.5769,212.3841,19.8971,42.8560,123.3927,285.3867,107.9088,303.4533,82.7471,165.2787,92.8532,53.4148,98.2540,28.8057,151.8817,56.4788,97.5976,150.3584,196.5221,45.5191,115.5662,95.3636,56.7394,110.1413
cell_99,4.2376,4.0690,3.2296,4.3156,8.6707,15.1026,14.9478,13.6260,23.7080,22.1179,17.9758,29.0483,43.3953,64.1855,83.6407,76.5725,30.8545,32.7560,19.1856,44.2128,37.8402,21.7305,48.1225,93.7259,28.7176,67.6277,44.9366,81.2601,47.3568,42.0042,128.5621,26.5851,64.4265,65.0552,119.2557,69.3268,113.8960,45.0625,17.0109,71.2797,73.1572,102.1853,21.3217,45.9918,3.9983,70.6633,129.1849,74.2302,91.2674,22.3335,69.7192,156.1887,40.4105,164.8712,27.9131,94.5331,95.2661,126.0444,96.6526,89.6761,43.9399,55.7473,56.3500,72.7661,60.7637,6.7243,26.0142,157.1794,68.9989,4.9583,166.0256,69.2619,91.8337,23.6543,86.2925,171.4545,98.4462,208.0078,19.7220,42.6799,121.4362,280.3448,106.0685,298.4280,81.0676,163.6550,91.0828,53.2800,96.7758,28.4545,149.5009,55.9940,95.5746,148.2355,192.5973,45.0181,114.1714,94.5210,56.6244,109.2238
cell_100,4.1193,3.9655,3.3036,4.4130,8.9977,15.0481,14.6372,13.6638,23.4562,21.6782,17.9431,28.7922,43.0858,63.8569,82.4222,75.5051,30.4443,32.7872,18.8602,44.1613,37.4398,21.4643,47.5840,92.4247,28.5676,67.4326,44.5652,79.6095,46.7967,41.7740,127.6106,26.6474,63.1539,64.3939,117.3345,69.1205,113.3245,44.9857,16.9385,70.0853,72.3456,100.8926,20.6578,45.5813,3.9314,69.9457,128.2409,73.8082,89.9323,22.3629,69.1167,154.5996,40.2968,161.4735,27.9909,92.9127,93.9931,125.1244,95.5293,88.1466,43.3686,55.2356,55.2467,71.5284,59.9489,6.8971,25.6386,156.2514,68.3335,5.1253,162.8351,68.4546,90.7287,23.4460,85.4393,168.3651,97.4018,206.0249,19.9308,42.1763,119.4708,275.5059,104.7029,293.9023,80.2374,160.5117,89.5856,52.5504,96.0904,28.4238,147.2769,55.2213,94.7319,145.6331,190.6120,44.4106,112.0732,92.7853,55.6755,107.6035
cell_101,4.1720,3.9325,3.2079,4.3247,8.8561,15.4096,14.9186,13.7338,23.3988,22.0442,18.0222,28.9903,42.7976,63.1030,82.1779,75.3037,30.8607,32.4273,19.0407,43.6485,37.5646,21.2461,47.5215,91.5730,28.2929,66.5225,44.2233,79.8025,46.7645,41.5953,125.7389,26.2839,63.4900,63.7183,116.6322,68.0697,111.7667,44.3831,16.9854,70.0611,71.0406,99.8489,20.7466,45.5872,4.0012,69.6901,126.0902,72.5701,89.4159,22.0754,68.3188,152.8634,40.1882,160.6359,27.5310,92.5816,93.3716,123.6654,94.5868,88.0153,42.8373,54.8900,55.3347,71.3144,60.1957,6.6216,25.4952,153.9705,67.5674,4.9394,161.1864,68.2805,89.6318,23.2907,84.9571,166.9070,96.2447,202.4135,19.5985,41.9068,118.4116,272.3901,103.7617,289.5774,79.5189,159.1557,88.9720,52.0747,94.2962,28.3263,145.0335,54.7565,93.6038,143.7497,187.1558,44.5278,111.1693,91.6932,55.3821,107.0918
cell_102,4.0100,3.9422,3.2383,4.1009,8.4975,15.2555,14.8552,13.3928,23.7443,22.0612,17.9445,29.1455,42.9806,63.1969,81.1877,74.6900,31.0177,32.7030,19.0237,43.6498,37.5466,21.3425,47.5647,91.1916,28.4940,66.6385,44.3917,78.7604,46.4968,41.4481,125.7412,26.4536,62.4135,63.8212,115.5908,68.4044,110.9455,44.2772,16.9044,69.5509,71.3735,99.1638,20.2897,44.9032,4.0451,69.1479,125.5214,72.6161,89.1375,22.0109,68.7588,151.3972,40.1456,158.9757,28.0406,91.6883,92.6628,123.1564,94.0931,86.8385,42.8830,55.1406,55.3583,70.8419,59.7559,6.8328,25.3437,153.2372,68.1966,4.9552,159.7580,67.5678,89.4957,23.6095,83.9420,165.2324,96.3673,201.5915,19.6441,42.0123,116.8337,269.9275,103.5744,287.4715,79.2364,157.4829,88.1876,52.0158,94.6683,28.5170,144.5561,54.0559,93.3644,143.2274,186.6079,44.4176,110.2402,91.1963,54.8656,106.4385
cell_103,4.0892,3.9662,3.1594,4.0201,8.5774,14.4642,14.1991,12.9848,23.3223,21.6351,17.5582,28.6248,42.7753,63.1993,80.8059,74.9418,30.3191,32.3114,18.7623,43.9668,37.3984,21.5089,47.2255,90.6995,28.3714,67.1690,44.2636,79.0476,46.4303,41.6952,124.8462,26.3566,62.0956,63.2520,115.6157,67.2388,110.1741,44.6283,16.5839,69.3148,70.6495,99.5991,20.2311,44.6049,3.9445,68.9114,124.2414,72.3012,89.0142,22.4014,67.6861,150.5222,39.7862,158.3834,27.9949,91.7525,92.3039,121.9432,94.8587,86.9600,42.3029,54.5410,55.1994,70.8640,59.3508,6.5262,25.2958,152.5711,67.3457,4.9497,158.7853,67.6492,88.8389,23.1972,83.8923,164.4950,95.8586,199.7891,19.6349,41.7506,116.4239,268.3752,102.7570,285.4061,78.5800,156.9443,88.1605,52.1916,94.0543,28.1490,143.6870,54.1405,93.9140,142.6320,184.5940,44.1876,110.4361,90.4285,54.6341,106.4024
cell_104,3.7658,3.9600,3.2896,4.1179,8.6027,14.7954,14.1792,12.9114,22.6128,20.9797,16.9847,27.8347,42.2115,62.4836,80.4220,74.4760,29.4506,31.7708,18.3300,43.0960,36.6674,21.2485,46.7814,90.3413,27.5723,65.7621,43.8497,79.0637,46.2954,40.6946,124.3815,26.0780,62.6003,62.9546,115.9015,66.7716,109.7374,44.3931,16.2603,68.9861,70.3142,98.5973,20.5850,45.0358,3.8931,69.3718,124.5450,71.9835,89.0947,21.8778,67.0251,149.9151,39.2186,157.5034,26.7434,91.4028,91.9667,121.4192,93.1591,86.1394,41.9163,53.9187,54.9753,69.4269,59.1202,6.6906,25.1747,152.1021,66.2227,4.7997,157.7651,67.7961,88.3699,22.9827,82.5668,163.4565,95.2368,198.8459,19.4678,41.1372,115.3581,266.6096,102.8071,283.7089,78.5553,157.4376,87.2642,51.8021,93.7768,27.6187,143.0555,54.6409,92.9516,142.1443,183.5461,43.6951,109.2964,90.1080,54.8049,106.7657
cell_105,3.8025,3.7971,3.1035,3.8851,8.3750,14.5258,14.2502,12.8872,22.6713,21.0437,16.8388,28.0466,41.3196,61.2803,79.8583,73.1161,29.6865,31.0792,18.3803,42.1412,36.3801,20.4568,45.7121,89.2851,26.8808,64.6580,42.8215,77.2108,44.8962,40.4049,123.7657,25.5617,61.6676,62.5936,114.0143,67.0087,109.8439,42.8735,15.9847,68.3622,69.7227,97.5273,20.1700,44.4439,3.6232,68.3060,124.5372,71.2795,86.9593,21.2660,67.4465,150.0106,38.8015,156.4648,27.4472,89.7258,91.4810,121.2154,91.5635,84.9715,41.8135,53.4076,53.5114,69.1919,58.6137,6.3355,24.3050,151.0673,66.4427,4.6816,157.5781,67.0004,87.8938,22.5324,82.2748,162.6850,94.8737,198.3339,18.9201,40.8802,114.6966,264.8419,102.4793,282.3098,77.6601,155.2992,86.7624,50.6508,92.9268,26.9757,142.6429,53.9229,91.4407,141.3807,182.6948,42.9776,108.4027,89.4209,54.6305,104.3013
cell_106,3.6192,3.6431,2.8810,3.9812,8.2518,14.3439,13.7471,12.5491,22.2037,20.5599,16.7472,27.7267,41.2251,60.9264,78.1457,72.0150,29.2605,31.0110,18.2037,42.2641,36.0529,20.5353,45.9138,88.2639,26.8950,64.5634,42.7151,75.9237,44.3725,39.9151,121.2617,25.3555,60.4103,60.9692,112.3483,66.1965,108.2244,42.5285,15.8160,66.7759,69.0250,96.4750,19.7608,43.1327,3.7239,67.1902,122.2272,70.6572,86.2720,21.2261,66.3282,147.9954,38.0982,154.5488,26.6861,89.7683,89.8737,119.2193,92.2042,84.8399,41.0575,52.7777,52.9202,69.2212,57.5662,6.3730,23.8739,148.9277,65.6986,4.6802,156.4686,65.3651,86.8252,22.4215,81.4750,161.7684,93.5748,195.7094,18.9787,40.4582,114.8960,264.3371,100.0237,280.7781,76.8781,153.4146,86.5691,49.7955,91.4982,26.9980,141.3632,52.1002,90.4230,139.1105,181.3803,42.4232,107.6744,88.8293,52.9422,103.4123
cell_107,3.6833,3.5973,2.9381,3.8066,7.9508,13.9528,13.6763,12.3901,22.1389,20.6779,16.3788,27.1070,40.3781,60.2363,77.3335,71.3506,29.0435,30.1552,17.7049,41.4697,35.6166,19.8401,45.2242,87.3825,26.4997,63.5564,42.0992,75.9579,43.9763,39.0279,119.9268,24.9274,60.1577,60.5204,111.7840,64.7768,106.7323,41.9035,15.3715,66.4814,67.9100,94.8598,19.3711,42.6245,3.6437,66.2874,120.5968,69.2538,85.9273,20.7315,65.2177,146.1199,37.7335,153.6285,26.1395,88.4832,88.3205,117.6686,90.8430,83.8988,40.6666,52.1231,52.5466,68.0336,56.8484,5.9490,23.7864,147.0300,64.3448,4.3833,154.1810,64.6435,85.1296,21.7882,80.4649,159.3677,91.9425,193.5238,18.8051,39.9552,112.7432,261.8258,98.6714,276.7469,75.2363,151.9848,84.9849,49.5833,90.0613,26.5566,138.8577,51.7580,89.5746,137.5740,178.4712,41.8482,106.1360,88.3888,52.5612,102.6631
cell_108,3.6648,3.3960,2.8105,3.9127,7.9255,13.9188,13.3778,12.1232,21.5317,20.0506,16.2473,26.5836,40.3102,59.2987,76.4932,70.0854,28.1281,30.1580,17.4319,40.9463,34.9013,19.8215,44.3795,86.2806,25.8983,62.7833,41.2398,74.3888,43.4899,38.3529,119.1191,24.7018,59.0413,59.5036,110.0487,64.5214,106.1561,41.5618,15.3164,65.2504,67.1692,93.7290,19.0465,42.1156,3.5376,64.9967,119.3384,68.6264,84.5435,20.5891,64.4830,144.5509,37.0466,151.2046,25.5521,86.7117,87.4104,116.7826,89.2553,82.1269,39.5389,51.0093,51.5173,66.6670,56.0856,6.0792,23.4476,145.7286,63.4573,4.5923,151.9087,63.7278,84.7130,21.4234,78.9684,157.2375,90.9900,192.4985,18.4184,39.0089,111.3061,257.4565,97.5990,274.2403,74.7724,149.6176,83.5037,48.6556,89.8259,26.0771,137.0516,50.9618,88.6301,135.6353,177.5437,41.0492,104.2134,86.4632,51.4185,100.8815
cell_109,3.5810,3.4540,2.8857,3.8181,7.5353,13.8909,13.3589,12.1310,21.4127,20.0027,16.2186,26.1682,39.3846,58.6637,75.6206,69.5717,27.8249,29.5432,17.1576,40.2501,34.2518,19.6580,43.4961,84.6394,25.6285,61.4058,40.7138,73.8700,42.3945,37.8982,116.9335,24.1591,58.5091,58.4946,108.5926,63.0376,104.2038,40.7665,15.1703,64.6614,66.0771,92.4015,18.9421,41.8407,3.5820,64.1587,117.8997,67.3435,82.9427,20.3555,63.6562,142.8498,36.6012,149.9026,25.2014,85.7797,86.2270,114.7866,88.1087,81.4506,39.2094,50.2594,50.4815,66.1330,55.3000,5.9721,23.0828,143.3629,62.6762,4.4438,150.4197,62.9857,83.0426,21.1809,78.8156,155.3367,88.9579,189.4040,17.8956,38.8926,109.9306,254.3521,96.3078,270.9164,73.5616,147.6263,82.2748,47.7659,87.8419,25.8927,135.3851,50.6133,86.8337,133.7680,174.5155,40.9388,103.3762,85.0633,51.2625,99.2010
cell_110,3.6293,3.6007,2.7186,3.6562,7.6945,13.4666,13.0097,11.6942,21.0625,19.5413,16.0351,25.9312,38.9143,57.7121,74.4852,68.2657,27.6639,29.4712,17.4139,39.6819,33.8397,19.5428,42.9521,83.8194,25.5967,60.5572,40.2297,72.2846,41.9276,37.3396,115.9480,24.0746,57.0581,57.8220,106.8542,62.5278,102.9865,40.5430,14.8256,63.7684,65.5017,91.1078,18.6858,40.8629,3.4268,63.0519,116.2501,66.6564,81.7421,20.1140,62.8502,140.2255,35.7530,147.0460,25.5456,84.3641,84.2624,113.3812,86.7847,79.9772,39.0044,49.9715,49.6080,65.1580,54.2551,5.9415,22.9863,141.4008,61.9098,4.3841,148.3875,61.9083,82.3682,20.7267,77.0385,153.2312,88.1764,187.1968,17.7747,38.5301,108.5952,250.7846,95.0743,267.3288,72.6518,145.6999,81.7699,47.4162,87.2585,25.3377,133.2745,49.8477,85.7737,131.3892,173.0659,39.9228,101.2057,83.5621,50.5294,97.5415
cell_111,3.4418,3.5502,2.8889,3.7682,7.5615,13.4569,12.8436,11.9277,20.8610,19.3122,15.4336,25.3281,38.3251,56.8645,73.2400,67.7210,27.1480,28.7189,16.7223,39.2348,33.5658,19.1053,42.6154,82.7206,25.1760,59.7458,39.8818,71.5638,41.8458,36.8202,113.8785,23.9262,56.6388,56.9982,105.5610,61.2002,101.2193,40.0593,14.6876,62.7966,64.7172,89.8325,18.8046,40.7451,3.5159,62.7009,114.3572,66.3976,80.8100,20.1171,61.7347,138.7091,35.7555,145.2420,24.9379,83.6633,83.6115,111.8354,86.0557,78.9651,38.5464,49.1268,49.5233,64.4343,53.7143,5.9174,22.9227,139.5633,60.6727,4.4036,146.2920,61.2068,80.7862,20.9256,76.1170,151.3022,86.6700,183.8754,18.1514,37.7564,107.0931,247.7988,93.8440,263.3597,71.6853,143.5077,80.0171,47.1401,85.8360,25.2098,131.7572,49.5203,84.7083,129.2470,169.8789,39.9627,100.3735,83.6811,49.9427,96.4434
